,Version,Notes,LossFunction,Optimizer,LearningRate,SchedulerLR,NumberOfEpochs,ModelStructure,Dropout,HiddenDim,HiddenDimSize,DatasetName,BatchSize,TrainTest,MaxSamples,Dataparallel,NumberOfWorkers,Device,AlphaForADMM,RhoForADMM,LayerPruneTargets,WeightPrunePercent,PruningSelection,BERTTheseusStartingLearningRate,BERTTheseusLearningRateModifier,AlphaForTOFD,BetaForTOFD,tForTOFD,DAISRegularizerScale,LassoForDAIS,LayerIteration,TheseusRequiredGrads,SaveLocation,FromSaveLocation,NumClasses,NumFeatures,NumberWeightsplits,ResultsPath,ProcessID,StartTime,cpuModel,gpuModel,gpuInfo,TimeForPrune,Epoch waypoint 0 mean_loss,-Waypoint_0-,Epoch waypoint 1 mean_loss,-Waypoint_1-,Epoch waypoint 2 mean_loss,-Waypoint_2-,Epoch waypoint 3 mean_loss,-Waypoint_3-,Epoch waypoint 4 mean_loss,-Waypoint_4-,TimeForPruneAndRetrain,Memory,CudaMemory,LengthOfTrainingData,LengthOfValidationData,total_loss,f1_score_weight,f1_score_macro,additive_loss,f1_scores_all_0,f1_scores_all_1,f1_scores_all_2,f1_scores_all_3,f1_scores_all_4,f1_scores_all,mean_loss,val_total_loss,val_f1_score_weight,val_f1_score_macro,val_additive_loss,val_f1_scores_all_0,val_f1_scores_all_1,val_f1_scores_all_2,val_f1_scores_all_3,val_f1_scores_all_4,val_f1_scores_all,val_mean_loss,epoch,TimeForRun,macs,parameters,NumberOfZeros,Zeroed_filter_inputs,Zeroed_filter_outputs,ModelWeightStructure,ModelWeightStructurePruneZero,GarbageCollectionSizeTotal,AssociatedOriginalRow
10,v0.131 - 131,0,CrossEntropy,Adam,0.0009,1,50,MainLinear,0.0002,27,75,ACI_grouped,100,0.2,0,-2,3,cuda,0.0005,0.0015,"[65, 60, 60, 61, 62, 63, 63, 64, 65, 66, 67, 67, 68, 69, 70, 71, 71, 72, 73, 74, 75, 75, 76, 77, 78, 79, 79, 80, 5]","[0.87, 0.79, 0.79, 0.79, 0.79, 0.79, 0.79, 0.79, 0.79, 0.79, 0.79, 0.79, 0.79, 0.79, 0.79, 0.79, 0.79, 0.79, 0.79, 0.79, 0.79, 0.79, 0.79, 0.79, 0.79, 0.79, 0.79, 0.79, 1.0]",TOFD,0.5,0.5,0.05,0.03,3,2,FALSE,"[10, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 5]",All,,ModelStateDict1731904854.6284766.pt,5,1515,8,,2525227,32:36.5,x86_64,NVIDIA GeForce RTX 2080 Ti,"_CudaDeviceProperties(name='NVIDIA GeForce RTX 2080 Ti', major=7, minor=5, total_memory=11004MB, multi_processor_count=68)",1277.799906,,,,,,,,,,,1285.070584,304.238592,964608,25970,6492,397.5234772,0.193205307,0.106495635,0,0.532478174,0,0,0,0,"[0.5324781736501568, 0.0, 0.0, 0.0, 0.0]",0.015307026,99.28435051,0.200568376,0.108191932,0,0.540959658,0,0,0,0,"[0.540959658388583, 0.0, 0.0, 0.0, 0.0]",0.015293338,0,7.576885939,235543,237525,0,0,0,"1515/66, 66/61, 61/61, 61/62, 62/63, 63/64, 64/64, 64/65, 65/66, 66/67, 67/68, 68/68, 68/69, 69/70, 70/71, 71/72, 72/72, 72/73, 73/74, 74/75, 75/76, 76/76, 76/77, 77/78, 78/79, 79/79, 79/80, 80/81, 81/5","1515/66, 66/61, 61/61, 61/62, 62/63, 63/64, 64/64, 64/65, 65/66, 66/67, 67/68, 68/68, 68/69, 69/70, 70/71, 71/72, 72/72, 72/73, 73/74, 74/75, 75/76, 76/76, 76/77, 77/78, 78/79, 79/79, 79/80, 80/81, 81/5",33301,0
11,v0.131 - 131,0,CrossEntropy,Adam,0.0009,1,50,MainLinear,0.0002,27,75,ACI_grouped,100,0.2,0,-2,3,cuda,0.0005,0.0015,"[65, 60, 60, 61, 62, 63, 63, 64, 65, 66, 67, 67, 68, 69, 70, 71, 71, 72, 73, 74, 75, 75, 76, 77, 78, 79, 79, 80, 5]","[0.87, 0.79, 0.79, 0.79, 0.79, 0.79, 0.79, 0.79, 0.79, 0.79, 0.79, 0.79, 0.79, 0.79, 0.79, 0.79, 0.79, 0.79, 0.79, 0.79, 0.79, 0.79, 0.79, 0.79, 0.79, 0.79, 0.79, 0.79, 1.0]",TOFD,0.5,0.5,0.05,0.03,3,2,FALSE,"[10, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 5]",All,,ModelStateDict1731905373.8624258.pt,5,1515,8,,1560313,34:54.2,x86_64,NVIDIA GeForce RTX 2080 Ti,"_CudaDeviceProperties(name='NVIDIA GeForce RTX 2080 Ti', major=7, minor=5, total_memory=11004MB, multi_processor_count=68)",1352.214665,,,,,,,,,,,1359.850888,1263.935488,964608,25970,6492,391.4300016,0.193205307,0.106495635,0,0.532478174,0,0,0,0,"[0.5324781736501568, 0.0, 0.0, 0.0, 0.0]",0.015072391,97.73850977,0.200568376,0.108191932,0,0.540959658,0,0,0,0,"[0.540959658388583, 0.0, 0.0, 0.0, 0.0]",0.015055223,0,7.950996399,235543,237525,0,0,0,"1515/66, 66/61, 61/61, 61/62, 62/63, 63/64, 64/64, 64/65, 65/66, 66/67, 67/68, 68/68, 68/69, 69/70, 70/71, 71/72, 72/72, 72/73, 73/74, 74/75, 75/76, 76/76, 76/77, 77/78, 78/79, 79/79, 79/80, 80/81, 81/5","1515/66, 66/61, 61/61, 61/62, 62/63, 63/64, 64/64, 64/65, 65/66, 66/67, 67/68, 68/68, 68/69, 69/70, 70/71, 71/72, 72/72, 72/73, 73/74, 74/75, 75/76, 76/76, 76/77, 77/78, 78/79, 79/79, 79/80, 80/81, 81/5",33301,2
12,v0.131 - 131,0,CrossEntropy,Adam,0.0009,1,50,MainLinear,0.0002,27,75,ACI_grouped,100,0.2,0,-2,3,cuda,0.0005,0.0015,"[55, 51, 52, 53, 53, 54, 55, 55, 56, 57, 57, 58, 59, 59, 60, 61, 61, 62, 63, 63, 64, 65, 65, 66, 67, 68, 68, 69, 5]","[0.74, 0.68, 0.68, 0.68, 0.68, 0.68, 0.68, 0.68, 0.68, 0.68, 0.68, 0.68, 0.68, 0.68, 0.68, 0.68, 0.68, 0.68, 0.68, 0.68, 0.68, 0.68, 0.68, 0.68, 0.68, 0.68, 0.68, 0.68, 1.0]",TOFD,0.5,0.5,0.05,0.03,3,2,FALSE,"[10, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 5]",All,,ModelStateDict1731904816.594452.pt,5,1515,8,,1560304,54:10.9,x86_64,NVIDIA GeForce RTX 2080 Ti,"_CudaDeviceProperties(name='NVIDIA GeForce RTX 2080 Ti', major=7, minor=5, total_memory=11004MB, multi_processor_count=68)",1285.39447,,,,,,,,,,,1292.746312,-157.663232,763904,25970,6492,398.2972432,0.193205307,0.106495635,0,0.532478174,0,0,0,0,"[0.5324781736501568, 0.0, 0.0, 0.0, 0.0]",0.015336821,99.49551046,0.200568376,0.108191932,0,0.540959658,0,0,0,0,"[0.540959658388583, 0.0, 0.0, 0.0, 0.0]",0.015325864,0,7.564436436,185496,187204,0,0,0,"1515/56, 56/52, 52/53, 53/54, 54/54, 54/55, 55/56, 56/56, 56/57, 57/58, 58/58, 58/59, 59/60, 60/60, 60/61, 61/62, 62/62, 62/63, 63/64, 64/64, 64/65, 65/66, 66/66, 66/67, 67/68, 68/68, 68/69, 69/70, 70/5","1515/56, 56/52, 52/53, 53/54, 54/54, 54/55, 55/56, 56/56, 56/57, 57/58, 58/58, 58/59, 59/60, 60/60, 60/61, 61/62, 62/62, 62/63, 63/64, 64/64, 64/65, 65/66, 66/66, 66/67, 67/68, 68/68, 68/69, 69/70, 70/5",30841,1
13,v0.131 - 131,0,CrossEntropy,Adam,0.0009,1,50,MainLinear,0.0002,27,75,ACI_grouped,100,0.2,0,-2,3,cuda,0.0005,0.0015,"[55, 51, 52, 53, 53, 54, 55, 55, 56, 57, 57, 58, 59, 59, 60, 61, 61, 62, 63, 63, 64, 65, 65, 66, 67, 68, 68, 69, 5]","[0.74, 0.68, 0.68, 0.68, 0.68, 0.68, 0.68, 0.68, 0.68, 0.68, 0.68, 0.68, 0.68, 0.68, 0.68, 0.68, 0.68, 0.68, 0.68, 0.68, 0.68, 0.68, 0.68, 0.68, 0.68, 0.68, 0.68, 0.68, 1.0]",TOFD,0.5,0.5,0.05,0.03,3,2,FALSE,"[10, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 5]",All,,ModelStateDict1731904854.6284766.pt,5,1515,8,,2525227,54:24.2,x86_64,NVIDIA GeForce RTX 2080 Ti,"_CudaDeviceProperties(name='NVIDIA GeForce RTX 2080 Ti', major=7, minor=5, total_memory=11004MB, multi_processor_count=68)",1288.008261,,,,,,,,,,,1295.38282,-319.46752,763904,25970,6492,390.6740127,0.195342417,0.106992356,0,0,0,0.53496178,0,0,"[0.0, 0.0, 0.5349617803852988, 0.0, 0.0]",0.015043281,97.61661136,0.191988197,0.10621111,0,0,0,0.531055549,0,0,"[0.0, 0.0, 0.5310555492702794, 0.0, 0.0]",0.015036447,0,7.656313658,185496,187204,0,0,0,"1515/56, 56/52, 52/53, 53/54, 54/54, 54/55, 55/56, 56/56, 56/57, 57/58, 58/58, 58/59, 59/60, 60/60, 60/61, 61/62, 62/62, 62/63, 63/64, 64/64, 64/65, 65/66, 66/66, 66/67, 67/68, 68/68, 68/69, 69/70, 70/5","1515/56, 56/52, 52/53, 53/54, 54/54, 54/55, 55/56, 56/56, 56/57, 57/58, 58/58, 58/59, 59/60, 60/60, 60/61, 61/62, 62/62, 62/63, 63/64, 64/64, 64/65, 65/66, 66/66, 66/67, 67/68, 68/68, 68/69, 69/70, 70/5",30841,0
14,v0.131 - 131,0,CrossEntropy,Adam,0.0009,1,50,MainLinear,0.0002,27,75,ACI_grouped,100,0.2,0,-2,3,cuda,0.0005,0.0015,"[55, 51, 52, 53, 53, 54, 55, 55, 56, 57, 57, 58, 59, 59, 60, 61, 61, 62, 63, 63, 64, 65, 65, 66, 67, 68, 68, 69, 5]","[0.74, 0.68, 0.68, 0.68, 0.68, 0.68, 0.68, 0.68, 0.68, 0.68, 0.68, 0.68, 0.68, 0.68, 0.68, 0.68, 0.68, 0.68, 0.68, 0.68, 0.68, 0.68, 0.68, 0.68, 0.68, 0.68, 0.68, 0.68, 1.0]",TOFD,0.5,0.5,0.05,0.03,3,2,FALSE,"[10, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 5]",All,,ModelStateDict1731905373.8624258.pt,5,1515,8,,1560313,57:56.1,x86_64,NVIDIA GeForce RTX 2080 Ti,"_CudaDeviceProperties(name='NVIDIA GeForce RTX 2080 Ti', major=7, minor=5, total_memory=11004MB, multi_processor_count=68)",1361.600304,,,,,,,,,,,1369.330698,302.40768,763904,25970,6492,398.7955339,0.193205307,0.106495635,0,0.532478174,0,0,0,0,"[0.5324781736501568, 0.0, 0.0, 0.0, 0.0]",0.015356008,99.55868912,0.200568376,0.108191932,0,0.540959658,0,0,0,0,"[0.540959658388583, 0.0, 0.0, 0.0, 0.0]",0.015335596,0,7.873661757,185496,187204,0,0,0,"1515/56, 56/52, 52/53, 53/54, 54/54, 54/55, 55/56, 56/56, 56/57, 57/58, 58/58, 58/59, 59/60, 60/60, 60/61, 61/62, 62/62, 62/63, 63/64, 64/64, 64/65, 65/66, 66/66, 66/67, 67/68, 68/68, 68/69, 69/70, 70/5","1515/56, 56/52, 52/53, 53/54, 54/54, 54/55, 55/56, 56/56, 56/57, 57/58, 58/58, 58/59, 59/60, 60/60, 60/61, 61/62, 62/62, 62/63, 63/64, 64/64, 64/65, 65/66, 66/66, 66/67, 67/68, 68/68, 68/69, 69/70, 70/5",30841,2
15,v0.131 - 131,0,CrossEntropy,Adam,0.0009,1,50,MainLinear,0.0002,27,75,ACI_grouped,100,0.2,0,-2,3,cuda,0.0005,0.0015,"[65, 60, 60, 61, 62, 63, 63, 64, 65, 66, 67, 67, 68, 69, 70, 71, 71, 72, 73, 74, 75, 75, 76, 77, 78, 79, 79, 80, 5]","[0.87, 0.79, 0.79, 0.79, 0.79, 0.79, 0.79, 0.79, 0.79, 0.79, 0.79, 0.79, 0.79, 0.79, 0.79, 0.79, 0.79, 0.79, 0.79, 0.79, 0.79, 0.79, 0.79, 0.79, 0.79, 0.79, 0.79, 0.79, 1.0]",ADDM_Joint,0.5,0.5,0.05,0.03,3,2,FALSE,"[10, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 5]",All,,ModelStateDict1731904854.6284766.pt,5,1515,8,,2525228,12:54.4,x86_64,NVIDIA GeForce RTX 2080 Ti,"_CudaDeviceProperties(name='NVIDIA GeForce RTX 2080 Ti', major=7, minor=5, total_memory=11004MB, multi_processor_count=68)",2481.004584,,,,,,,,,,,2495.243158,293.19168,4849152,25970,6492,14.57302864,0.983537653,0.960856845,0,0.983699953,0.98680176,0.992892001,0.84463895,0.996251562,"[0.9836999525241336, 0.9868017597653647, 0.9928920008487163, 0.8446389496717724, 0.9962515618492295]",0.000561149,5.055475421,0.981021328,0.956338204,0,0.980506014,0.982996812,0.992085561,0.832951945,0.993150685,"[0.9805060141020323, 0.9829968119022316, 0.9920855614973262, 0.8329519450800915, 0.9931506849315068]",0.000778724,0,14.60762644,327237,329720,61072,0,528,"1515/75, 75/76, 76/77, 77/78, 78/79, 79/80, 80/81, 81/82, 82/83, 83/84, 84/85, 85/86, 86/87, 87/88, 88/89, 89/90, 90/91, 91/92, 92/93, 93/94, 94/95, 95/96, 96/97, 97/98, 98/99, 99/100, 100/101, 101/102, 102/5","1515/65, 75/60, 76/60, 77/61, 78/62, 79/63, 80/63, 81/64, 82/65, 83/66, 84/67, 85/67, 86/68, 87/69, 88/70, 89/71, 90/71, 91/72, 92/73, 93/74, 94/75, 95/75, 96/76, 97/77, 98/78, 99/79, 100/79, 101/80, 102/5",81566,0
16,v0.131 - 131,0,CrossEntropy,Adam,0.0009,1,50,MainLinear,0.0002,27,75,ACI_grouped,100,0.2,0,-2,3,cuda,0.0005,0.0015,"[65, 60, 60, 61, 62, 63, 63, 64, 65, 66, 67, 67, 68, 69, 70, 71, 71, 72, 73, 74, 75, 75, 76, 77, 78, 79, 79, 80, 5]","[0.87, 0.79, 0.79, 0.79, 0.79, 0.79, 0.79, 0.79, 0.79, 0.79, 0.79, 0.79, 0.79, 0.79, 0.79, 0.79, 0.79, 0.79, 0.79, 0.79, 0.79, 0.79, 0.79, 0.79, 0.79, 0.79, 0.79, 0.79, 1.0]",ADDM_Joint,0.5,0.5,0.05,0.03,3,2,FALSE,"[10, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 5]",All,,ModelStateDict1731905373.8624258.pt,5,1515,8,,1560305,13:06.8,x86_64,NVIDIA GeForce RTX 2080 Ti,"_CudaDeviceProperties(name='NVIDIA GeForce RTX 2080 Ti', major=7, minor=5, total_memory=11004MB, multi_processor_count=68)",2485.588149,,,,,,,,,,,2499.993235,2103.02976,4849152,25970,6492,21.02679892,0.968462794,0.914054344,0,0.967199415,0.98821639,0.990634425,0.636822194,0.987399298,"[0.9671994150214144, 0.9882163899303695, 0.9906344251018573, 0.6368221941992434, 0.9873992976657715]",0.000809657,6.591841718,0.968136002,0.919411689,0,0.968008256,0.984042553,0.986592892,0.67539267,0.983022071,"[0.9680082559339526, 0.9840425531914894, 0.9865928921047031, 0.675392670157068, 0.9830220713073005]",0.001015379,0,14.7071836,327237,329720,61072,0,528,"1515/75, 75/76, 76/77, 77/78, 78/79, 79/80, 80/81, 81/82, 82/83, 83/84, 84/85, 85/86, 86/87, 87/88, 88/89, 89/90, 90/91, 91/92, 92/93, 93/94, 94/95, 95/96, 96/97, 97/98, 98/99, 99/100, 100/101, 101/102, 102/5","1515/65, 75/60, 76/60, 77/61, 78/62, 79/63, 80/63, 81/64, 82/65, 83/66, 84/67, 85/67, 86/68, 87/69, 88/70, 89/71, 90/71, 91/72, 92/73, 93/74, 94/75, 95/75, 96/76, 97/77, 98/78, 99/79, 100/79, 101/80, 102/5",81566,2
17,v0.131 - 131,0,CrossEntropy,Adam,0.0009,1,50,MainLinear,0.0002,27,75,ACI_grouped,100,0.2,0,-2,3,cuda,0.0005,0.0015,"[65, 60, 60, 61, 62, 63, 63, 64, 65, 66, 67, 67, 68, 69, 70, 71, 71, 72, 73, 74, 75, 75, 76, 77, 78, 79, 79, 80, 5]","[0.87, 0.79, 0.79, 0.79, 0.79, 0.79, 0.79, 0.79, 0.79, 0.79, 0.79, 0.79, 0.79, 0.79, 0.79, 0.79, 0.79, 0.79, 0.79, 0.79, 0.79, 0.79, 0.79, 0.79, 0.79, 0.79, 0.79, 0.79, 1.0]",ADDM_Joint,0.5,0.5,0.05,0.03,3,2,FALSE,"[10, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 5]",All,,ModelStateDict1731904816.594452.pt,5,1515,8,,1560309,14:00.7,x86_64,NVIDIA GeForce RTX 2080 Ti,"_CudaDeviceProperties(name='NVIDIA GeForce RTX 2080 Ti', major=7, minor=5, total_memory=11004MB, multi_processor_count=68)",2516.766086,,,,,,,,,,,2531.267943,1697.34144,4849152,25970,6492,18.21538227,0.977057074,0.943928422,0,0.977859779,0.977199571,0.991550194,0.776781003,0.996251562,"[0.977859778597786, 0.9771995708154506, 0.9915501939735346, 0.7767810026385225, 0.9962515618492295]",0.000701401,5.51361909,0.976042481,0.93876913,0,0.97805383,0.97367007,0.991859469,0.757111597,0.993150685,"[0.9780538302277433, 0.9736700698549167, 0.991859468723222, 0.7571115973741794, 0.9931506849315068]",0.000849294,0,14.77758408,327237,329720,61072,0,528,"1515/75, 75/76, 76/77, 77/78, 78/79, 79/80, 80/81, 81/82, 82/83, 83/84, 84/85, 85/86, 86/87, 87/88, 88/89, 89/90, 90/91, 91/92, 92/93, 93/94, 94/95, 95/96, 96/97, 97/98, 98/99, 99/100, 100/101, 101/102, 102/5","1515/65, 75/60, 76/60, 77/61, 78/62, 79/63, 80/63, 81/64, 82/65, 83/66, 84/67, 85/67, 86/68, 87/69, 88/70, 89/71, 90/71, 91/72, 92/73, 93/74, 94/75, 95/75, 96/76, 97/77, 98/78, 99/79, 100/79, 101/80, 102/5",81566,1
18,v0.131 - 131,0,CrossEntropy,Adam,0.0009,1,50,MainLinear,0.0002,27,75,ACI_grouped,100,0.2,0,-2,3,cuda,0.0005,0.0015,"[46, 42, 43, 43, 44, 44, 45, 45, 46, 47, 47, 48, 48, 49, 49, 50, 50, 51, 52, 52, 53, 53, 54, 54, 55, 56, 56, 57, 5]","[0.62, 0.56, 0.56, 0.56, 0.56, 0.56, 0.56, 0.56, 0.56, 0.56, 0.56, 0.56, 0.56, 0.56, 0.56, 0.56, 0.56, 0.56, 0.56, 0.56, 0.56, 0.56, 0.56, 0.56, 0.56, 0.56, 0.56, 0.56, 1.0]",TOFD,0.5,0.5,0.05,0.03,3,2,FALSE,"[10, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 5]",All,,ModelStateDict1731904816.594452.pt,5,1515,8,,1560304,16:08.2,x86_64,NVIDIA GeForce RTX 2080 Ti,"_CudaDeviceProperties(name='NVIDIA GeForce RTX 2080 Ti', major=7, minor=5, total_memory=11004MB, multi_processor_count=68)",1297.795336,,,,,,,,,,,1305.18559,969.998336,581120,25970,6492,390.3483255,0.193205307,0.106495635,0,0.532478174,0,0,0,0,"[0.5324781736501568, 0.0, 0.0, 0.0, 0.0]",0.01503074,97.44091189,0.200568376,0.108191932,0,0.540959658,0,0,0,0,"[0.540959658388583, 0.0, 0.0, 0.0, 0.0]",0.015009383,0,7.568712234,139928,141340,0,0,0,"1515/47, 47/43, 43/44, 44/44, 44/45, 45/45, 45/46, 46/46, 46/47, 47/48, 48/48, 48/49, 49/49, 49/50, 50/50, 50/51, 51/51, 51/52, 52/53, 53/53, 53/54, 54/54, 54/55, 55/55, 55/56, 56/57, 57/57, 57/58, 58/5","1515/47, 47/43, 43/44, 44/44, 44/45, 45/45, 45/46, 46/46, 46/47, 47/48, 48/48, 48/49, 49/49, 49/50, 50/50, 50/51, 51/51, 51/52, 52/53, 53/53, 53/54, 54/54, 54/55, 55/55, 55/56, 56/57, 57/57, 57/58, 58/5",28309,1
19,v0.131 - 131,0,CrossEntropy,Adam,0.0009,1,50,MainLinear,0.0002,27,75,ACI_grouped,100,0.2,0,-2,3,cuda,0.0005,0.0015,"[46, 42, 43, 43, 44, 44, 45, 45, 46, 47, 47, 48, 48, 49, 49, 50, 50, 51, 52, 52, 53, 53, 54, 54, 55, 56, 56, 57, 5]","[0.62, 0.56, 0.56, 0.56, 0.56, 0.56, 0.56, 0.56, 0.56, 0.56, 0.56, 0.56, 0.56, 0.56, 0.56, 0.56, 0.56, 0.56, 0.56, 0.56, 0.56, 0.56, 0.56, 0.56, 0.56, 0.56, 0.56, 0.56, 1.0]",TOFD,0.5,0.5,0.05,0.03,3,2,FALSE,"[10, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 5]",All,,ModelStateDict1731904854.6284766.pt,5,1515,8,,2525227,16:24.2,x86_64,NVIDIA GeForce RTX 2080 Ti,"_CudaDeviceProperties(name='NVIDIA GeForce RTX 2080 Ti', major=7, minor=5, total_memory=11004MB, multi_processor_count=68)",1300.359269,,,,,,,,,,,1307.574747,35.20512,581120,25970,6492,403.2087812,0.193205307,0.106495635,0,0.532478174,0,0,0,0,"[0.5324781736501568, 0.0, 0.0, 0.0, 0.0]",0.015525945,100.6663914,0.200568376,0.108191932,0,0.540959658,0,0,0,0,"[0.540959658388583, 0.0, 0.0, 0.0, 0.0]",0.015506222,0,7.446151495,139928,141340,0,0,0,"1515/47, 47/43, 43/44, 44/44, 44/45, 45/45, 45/46, 46/46, 46/47, 47/48, 48/48, 48/49, 49/49, 49/50, 50/50, 50/51, 51/51, 51/52, 52/53, 53/53, 53/54, 54/54, 54/55, 55/55, 55/56, 56/57, 57/57, 57/58, 58/5","1515/47, 47/43, 43/44, 44/44, 44/45, 45/45, 45/46, 46/46, 46/47, 47/48, 48/48, 48/49, 49/49, 49/50, 50/50, 50/51, 51/51, 51/52, 52/53, 53/53, 53/54, 54/54, 54/55, 55/55, 55/56, 56/57, 57/57, 57/58, 58/5",28309,0
20,v0.131 - 131,0,CrossEntropy,Adam,0.0009,1,50,MainLinear,0.0002,27,75,ACI_grouped,100,0.2,0,-2,3,cuda,0.0005,0.0015,"[46, 42, 43, 43, 44, 44, 45, 45, 46, 47, 47, 48, 48, 49, 49, 50, 50, 51, 52, 52, 53, 53, 54, 54, 55, 56, 56, 57, 5]","[0.62, 0.56, 0.56, 0.56, 0.56, 0.56, 0.56, 0.56, 0.56, 0.56, 0.56, 0.56, 0.56, 0.56, 0.56, 0.56, 0.56, 0.56, 0.56, 0.56, 0.56, 0.56, 0.56, 0.56, 0.56, 0.56, 0.56, 0.56, 1.0]",TOFD,0.5,0.5,0.05,0.03,3,2,FALSE,"[10, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 5]",All,,ModelStateDict1731905373.8624258.pt,5,1515,8,,1560313,21:06.5,x86_64,NVIDIA GeForce RTX 2080 Ti,"_CudaDeviceProperties(name='NVIDIA GeForce RTX 2080 Ti', major=7, minor=5, total_memory=11004MB, multi_processor_count=68)",1370.189902,,,,,,,,,,,1377.826657,528.162816,581120,25970,6492,399.2016891,0.193205307,0.106495635,0,0.532478174,0,0,0,0,"[0.5324781736501568, 0.0, 0.0, 0.0, 0.0]",0.015371648,99.71625316,0.200568376,0.108191932,0,0.540959658,0,0,0,0,"[0.540959658388583, 0.0, 0.0, 0.0, 0.0]",0.015359866,0,7.956498623,139928,141340,0,0,0,"1515/47, 47/43, 43/44, 44/44, 44/45, 45/45, 45/46, 46/46, 46/47, 47/48, 48/48, 48/49, 49/49, 49/50, 50/50, 50/51, 51/51, 51/52, 52/53, 53/53, 53/54, 54/54, 54/55, 55/55, 55/56, 56/57, 57/57, 57/58, 58/5","1515/47, 47/43, 43/44, 44/44, 44/45, 45/45, 45/46, 46/46, 46/47, 47/48, 48/48, 48/49, 49/49, 49/50, 50/50, 50/51, 51/51, 51/52, 52/53, 53/53, 53/54, 54/54, 54/55, 55/55, 55/56, 56/57, 57/57, 57/58, 58/5",28309,2
21,v0.131 - 131,0,CrossEntropy,Adam,0.0009,1,50,MainLinear,0.0002,27,75,ACI_grouped,100,0.2,0,-2,3,cuda,0.0005,0.0015,"[36, 34, 34, 35, 35, 36, 36, 36, 37, 37, 38, 38, 39, 39, 40, 40, 40, 41, 41, 42, 42, 43, 43, 44, 44, 45, 45, 45, 5]","[0.49, 0.45, 0.45, 0.45, 0.45, 0.45, 0.45, 0.45, 0.45, 0.45, 0.45, 0.45, 0.45, 0.45, 0.45, 0.45, 0.45, 0.45, 0.45, 0.45, 0.45, 0.45, 0.45, 0.45, 0.45, 0.45, 0.45, 0.45, 1.0]",TOFD,0.5,0.5,0.05,0.03,3,2,FALSE,"[10, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 5]",All,,ModelStateDict1731904816.594452.pt,5,1515,8,,1560304,38:17.9,x86_64,NVIDIA GeForce RTX 2080 Ti,"_CudaDeviceProperties(name='NVIDIA GeForce RTX 2080 Ti', major=7, minor=5, total_memory=11004MB, multi_processor_count=68)",1310.058941,,,,,,,,,,,1317.414704,-163.790848,424448,25970,6492,395.2456542,0.193205307,0.106495635,0,0.532478174,0,0,0,0,"[0.5324781736501568, 0.0, 0.0, 0.0, 0.0]",0.015219317,98.66502929,0.200568376,0.108191932,0,0.540959658,0,0,0,0,"[0.540959658388583, 0.0, 0.0, 0.0, 0.0]",0.01519794,0,7.63450098,100558,101694,0,0,0,"1515/37, 37/35, 35/35, 35/36, 36/36, 36/36, 36/37, 37/37, 37/38, 38/38, 38/39, 39/39, 39/40, 40/40, 40/41, 41/41, 41/41, 41/42, 42/42, 42/43, 43/43, 43/44, 44/44, 44/45, 45/45, 45/45, 45/46, 46/46, 46/5","1515/37, 37/35, 35/35, 35/36, 36/36, 36/36, 36/37, 37/37, 37/38, 38/38, 38/39, 39/39, 39/40, 40/40, 40/41, 41/41, 41/41, 41/42, 42/42, 42/43, 43/43, 43/44, 44/44, 44/45, 45/45, 45/45, 45/46, 46/46, 46/5",25705,1
